bookID	title	authors	average_rating	isbn	isbn13	language_code	num_pages	ratings_count	text_reviews_count	publication_date	publisher
16245	Three Case Histories	Sigmund Freud,Philip Rieff	3.9	684829452	9780684829456	eng	282	622	21	11/1/1996	Touchstone
16267	Michael Tolliver Lives (Tales of the City  #7)	Armistead Maupin	3.93	60761350	9780060761356	en-US	277	583	82	6/12/2007	Harper
16268	Back to Barbary Lane: The Tales of the City Omnibus (Tales of the City  #4-6)	Armistead Maupin	4.44	60166495	9780060166496	eng	720	514	11	11/26/1991	Harper
16271	The Intuitionist	Colson Whitehead	3.68	385493002	9780385493000	eng	255	7473	903	1/4/1999	Anchor Books
16276	John Henry Days	Colson Whitehead	3.65	385498209	9780385498203	eng	400	1940	186	5/14/2002	Anchor
16280	Why Are All The Black Kids Sitting Together in the Cafeteria?: A Psychologist Explains the Development of Racial Identity	Beverly Daniel Tatum	4.21	465083617	9780465083619	en-US	320	9845	703	1/17/2003	Basic Books
16285	The Custard Kid (Black Cats)	Terry Deary	4.4	713659890	9780713659894	eng	62	5	0	10/31/2001	A & C Black (Childrens books)
16286	The Magus	John Fowles	4.05	316296198	9780316296199	eng	656	38247	1915	1/4/2001	Back Bay Books
16291	The Magus of Freemasonry: The Mysterious Life of Elias Ashmole—Scientist  Alchemist  and Founder of the Royal Society	Tobias Churton	4.1	1594771227	9781594771224	eng	303	28	5	6/27/2006	Inner Traditions
16292	The Myth of the Magus (Canto Original)	Elizabeth M. Butler	3.73	521437776	9780521437776	eng	320	27	2	4/15/1993	Cambridge University Press
16297	Cards on the Table (Hercule Poirot  #15)	Agatha Christie	3.92	425205959	9780425205952	eng	324	25236	1046	7/5/2005	Berkley
16298	A Murder Is Announced (Miss Marple  #5)	Agatha Christie	3.98	1579126294	9781579126292	eng	288	33195	1220	9/30/2006	Black Dog & Leventhal Publishers
16299	And Then There Were None	Agatha Christie	4.26	312330871	9780312330873	eng	264	625767	18785	5/3/2004	St. Martin's Press
16300	Sleeping Murder (Miss Marple  #13)	Agatha Christie	3.95	2317850	9780002317856	eng	242	19657	884	8/4/2003	Dodd Mead; 1st edition (September 1976)
16301	Agatha Christie: An Autobiography	Agatha Christie,Robert Welch Herrick	4.27	6353282	9780006353287	eng	560	4296	310	1/2/2001	HarperCollins
16304	Murder on the Orient Express (Hercule Poirot  #10)	Agatha Christie	4.17	425200450	9780425200452	eng	322	145660	5711	8/31/2004	Berkley
16305	Evil Under the Sun (Hercule Poirot  #24)	Agatha Christie	3.97	1579126286	9781579126285	eng	220	36334	975	9/1/2006	Black Dog & Leventhal Publishers
16307	Hallowe'en Party (Hercule Poirot  #39)	Agatha Christie	3.66	7120680	9780007120680	eng	336	20656	1246	9/3/2001	Harper
16312	One  Two  Buckle My Shoe (Hercule Poirot  #23)	Agatha Christie,Hugh Fraser	3.76	1572703857	9781572703858	eng	0	14388	411	3/16/2004	HarperCollins Publishers
16313	A Caribbean Mystery	Agatha Christie,Rosalind Ayres	3.8	1572705493	9781572705494	eng	0	49	10	10/9/2006	Audiogo
16315	Crooked House	Agatha Christie	4.04	031298166X	9780312981662	eng	276	24849	1429	8/19/2002	Minotaur Books
16319	The Body in the Library (Miss Marple  #3)	Agatha Christie	3.85	157912626X	9781579126261	eng	191	46454	1675	9/1/2006	Black Dog & Leventhal Publishers
16320	Witness for the Prosecution and Selected Plays	Agatha Christie	4.05	000649045X	9780006490456	eng	352	3967	67	10/7/1995	HarperCollins Publishers Ltd
16322	The A.B.C. Murders (Hercule Poirot  #13)	Agatha Christie	4.01	1579126243	9781579126247	eng	252	69806	2470	9/1/2006	Black Dog & Leventhal Publishers
16325	Partners in Crime (Tommy and Tuppence #2)	Agatha Christie	3.77	7111509	9780007111503	eng	347	10106	520	1/1/2001	HarperCollins Publishers
16328	The Murder of Roger Ackroyd (Hercule Poirot  #4)	Agatha Christie	4.24	1579126278	9781579126278	eng	288	103149	5659	9/1/2006	Black Dog & Leventhal Publishers
16329	Dead Man's Folly (Hercule Poirot  #33)	Agatha Christie,David Suchet	3.79	1572705477	9781572705470	eng	6	12256	393	9/8/2006	BBC Audiobooks
16330	Poirot's Early Cases: 18 Hercule Poirot Mysteries (Hercule Poirot  #41)	Agatha Christie,Hugh Fraser,David Suchet	3.92	1572704721	9781572704725	eng	8	5473	144	7/26/2005	AudioGO
16331	Murder at the Vicarage (Miss Marple  #1)	Agatha Christie	4.05	1579126251	9781579126254	eng	288	121099	2237	9/1/2006	Black Dog & Leventhal Publishers
16334	The Listerdale Mystery And Eleven Other Stories	Agatha Christie,Hugh Fraser	3.56	1572704977	9781572704978	eng	0	1824	89	1/11/2006	AudioGO
16335	The Mystery of the Blue Train (Hercule Poirot  #6)	Agatha Christie	3.8	1579126952	9781579126957	eng	317	23274	1053	3/30/2007	Black Dog & Leventhal Publishers
16336	The Unexpected Guest: A Play In Two Acts	Agatha Christie	3.83	573014671	9780573014673	eng	100	2813	167	11/12/2010	Samuel French Ltd
16340	After the Funeral	Agatha Christie	3.87	2310198	9780002310192	eng	251	47	4	7/2/2001	HarperCollins
16342	Cat Among the Pigeons (Hercule Poirot  #34)	Agatha Christie	3.83	425205967	9780425205969	eng	352	21230	735	7/5/2005	Berkley
16343	The Mysterious Affair at Styles (Hercule Poirot  #1)	Agatha Christie	3.99	646418432	9780646418438	eng	121	196377	3885	10/21/2002	Deodand
16347	Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree)	Mary Westmacott,Agatha Christie	4.18	312273223	9780312273224	eng	656	97	11	9/22/2001	Minotaur Books
16349	Hercule Poirot's Christmas (Hercule Poirot  #20)	Agatha Christie	3.94	7120699	9780007120697	eng	335	26085	1497	9/1/2001	HarperCollins Publishers
16352	Black Coffee (Hercule Poirot  #45.5)	Charles Osborne,Agatha Christie	3.5	312970072	9780312970079	eng	304	10356	622	9/15/1999	St. Martin's Paperbacks
16357	Hercule Poirot's Christmas: A BBC Radio 4 Full-Cast Dramatisation	Agatha Christie,Michael Bakewell,Peter Sallis,Cyril Luckham,Edward De Souza,Rachel Gurney,Nicky Henson,Deryck Guyler	3.94	563535113	9780563535119	eng	2	52	8	11/5/2001	BBC Audiobooks
16364	Murder on the Orient Express (Hercule Poirot  #10)	Agatha Christie	4.17	1579126235	9781579126230	eng	266	1520	238	9/1/2006	Black Dog & Leventhal Publishers
16369	Death on the Nile (Hercule Poirot  #17)	Agatha Christie	4.1	1579126898	9781579126896	eng	351	674	91	3/30/2007	Black Dog & Leventhal Publishers
16371	Mrs. McGinty's Dead (Hercule Poirot  #30)	Agatha Christie	3.83	7121008	9780007121007	eng	328	572	74	7/1/2002	HarperCollins Publishers
16374	The Most of P.G. Wodehouse	P.G. Wodehouse	4.48	743203585	9780743203586	eng	701	1872	106	11/1/2000	Simon & Schuster
16376	Full Moon (Blandings Castle  #7)	P.G. Wodehouse	4.17	1585678368	9781585678365	eng	272	1860	131	11/23/2006	Harry N. Abrams
16377	How Right You Are  Jeeves (Jeeves  #12)	P.G. Wodehouse	4.17	743203593	9780743203593	eng	206	2769	156	11/1/2000	Touchstone
16379	Life With Jeeves (Jeeves  #6  2  & 4)	P.G. Wodehouse	4.39	140059024	9780140059021	eng	557	3169	137	9/29/1983	Penguin Books
16384	Spring Fever	P.G. Wodehouse	4.05	158567575X	9781585675753	eng	276	483	31	10/21/2004	Harry N. Abrams
16387	Carry On  Jeeves (Jeeves  #3)	P.G. Wodehouse	4.27	1585673927	9781585673926	eng	273	15598	771	3/31/2003	The Overlook Press
16388	Lord Emsworth and Others (Blandings Castle  #5.5)	P.G. Wodehouse	4.16	1585672777	9781585672776	eng	268	1099	77	5/13/2002	The Overlook Press
16390	The Mating Season (Jeeves  #9)	P.G. Wodehouse	4.26	1585672319	9781585672318	eng	272	4616	287	1/1/2002	Harry N. Abrams
16392	Thank You  Jeeves (Jeeves  #5)	P.G. Wodehouse	4.24	1585674346	9781585674343	eng	263	5700	308	9/15/2003	Harry N. Abrams
16393	Big Money	P.G. Wodehouse	3.93	014000937X	9780140009378	eng	288	1117	78	9/3/1991	Penguin Books
16394	Much Obliged  Jeeves	P.G. Wodehouse	4.23	1585675261	9781585675265	eng	208	701	64	4/12/2004	Harry N. Abrams
16396	The Inimitable Jeeves (Jeeves  #2)	P.G. Wodehouse	4.24	140284125	9780140284126	eng	240	7442	320	6/1/2000	Penguin Books
16398	Thank You  Jeeves	P.G. Wodehouse,Jonathan Cecil	4.24	1572704616	9781572704619	eng	6	66	23	5/26/2005	AudioGO
16400	Money in the Bank	P.G. Wodehouse	4.13	1585676578	9781585676576	eng	290	321	27	4/7/2005	Harry N. Abrams
16401	The Luck of the Bodkins	P.G. Wodehouse	4.08	1585673366	9781585673360	eng	358	1290	88	10/23/2002	Harry N. Abrams
16414	Joy in the Morning	P.G. Wodehouse,Chris Miller	4.34	563557354	9780563557357	eng	2	49	7	4/6/1998	BBC Audiobooks
16425	The Labours of Hercules (Hercule Poirot  #27)	Agatha Christie,Hugh Fraser	3.78	1572704578	9781572704572	eng	9	11167	297	7/13/2005	AudioGO
16427	Dead Man's Folly (Hercule Poirot  #33)	Agatha Christie	3.79	7121075	9780007121076	eng	288	619	75	7/1/2008	HarperCollins Publishers
16428	Hercule Poirot's Casebook (Hercule Poirot  #42)	Agatha Christie	4.31	399150218	9780399150210	eng	861	1865	52	12/1/1998	G.P. Putnam's Sons
16429	The Husband	Dean Koontz	3.8	553804790	9780553804799	eng	400	39604	1527	5/30/2006	Bantam
16430	City of Night (Dean Koontz's Frankenstein  #2)	Dean Koontz,Ed Gorman	3.98	553587897	9780553587890	en-US	455	1060	116	7/26/2005	Bantam Books
16431	Sole Survivor	Dean Koontz	3.78	553589490	9780553589498	eng	403	23244	547	7/25/2006	Bantam Books
16433	Forever Odd (Odd Thomas  #2)	Dean Koontz	3.97	553588265	9780553588262	eng	364	61555	2263	10/31/2006	Bantam Books
16435	Life Expectancy	Dean Koontz	4.01	553588249	9780553588248	eng	476	26983	1568	10/25/2005	Bantam Books
16441	The Raphael Affair (Jonathan Argyll  #1)	Iain Pears	3.54	425178927	9780425178928	eng	257	102	10	2/1/2001	Berkley Books
16442	The Dream of Scipio	Iain Pears	3.73	1573229865	9781573229869	eng	416	3311	320	6/3/2003	Riverhead Books
16448	Welcome to the Great Mysterious	Lorna Landvik	3.78	345442741	9780345442741	eng	368	2432	202	1/2/2002	Ballantine Books
16449	Oh My Stars	Lorna Landvik	3.89	345468368	9780345468369	eng	416	5500	514	2/28/2006	Ballantine Books
16450	Your Oasis on Flame Lake	Lorna Landvik	3.59	449002985	9780449002988	eng	320	2194	129	6/16/1998	Ballantine Books
16451	Patty Jane's House of Curl	Lorna Landvik,Mechtild Sandberg-Ciletti,Mechtild Ciletti	3.86	804114609	9780804114608	eng	304	8950	505	6/28/1999	Ivy Books
16452	The Tall Pine Polka , Your Oasis on Flame Lake	Lorna Landvik	3.99	345487664	9780345487667	eng	752	177	7	10/4/2005	Ballantine Books
16459	Anne's House Of Dreams	L.M. Montgomery	4.14	1406942359	9781406942354	eng	192	2	0	11/3/2006	Hard Press
16464	Poirot: The Complete Ariadne Oliver  Vol. 2	Agatha Christie	4.21	7190689	9780007190683	en-US	727	85	4	6/1/2005	HarperCollins Publishers
16468	The Phantom Tollbooth	Norton Juster,Jules Feiffer	4.21	375806709	9780375806704	en-US	256	871	56	5/9/2000	Random House Books for Young Readers
16477	The Sixth Book of Lost Swords: Mindsword's Story (Lost Swords  #6)	Fred Saberhagen	3.81	812511182	9780812511185	eng	250	1247	9	6/15/1991	Tom Doherty Associates
16478	The Fourth Book of Lost Swords: Farslayer's Story (Lost Swords  #4)	Fred Saberhagen	3.84	812552849	9780812552843	en-US	252	1784	8	3/15/1990	Tor Books
16479	Berserkers: The Beginning (Berserkers  #1 & #5)	Fred Saberhagen	3.7	671878840	9780671878849	eng	377	232	23	6/1/1998	Baen
16480	The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8)	Fred Saberhagen	3.88	812505778	9780812505771	en-US	255	1233	11	6/15/1995	Tor Fantasy
16501	Ariadne's Web (Book of the Gods  #2)	Fred Saberhagen	3.67	812590465	9780812590463	eng	432	172	3	1/15/2001	Tor Fantasy
16503	The Arms of Hercules (Book of the Gods  #3)	Fred Saberhagen	3.7	812566807	9780812566802	eng	352	150	1	4/15/2002	Tor Books
16514	Berserker: Blue Death (Berserker  #8)	Fred Saberhagen	3.71	812553292	9780812553291	en-US	282	254	8	9/28/1987	Tor Books
16527	Daughter of Fortune	Isabel Allende,Margaret Sayers Peden	3.91	61120251	9780061120251	eng	432	97539	2733	5/2/2006	Harper Perennial
16528	My Invented Country: A Nostalgic Journey Through Chile	Isabel Allende	3.85	006054564X	9780060545642	en-US	199	4844	359	5/27/2003	Harper
16530	Aphrodite: A Memoir of the Senses	Isabel Allende,Robert Shekter,Panchita Llona	3.64	60930179	9780060930172	eng	320	3732	195	4/7/1999	Harper Perennial
16532	Of Love and Shadows	Isabel Allende,Margaret Sayers Peden	3.97	553383833	9780553383836	eng	304	17808	403	8/30/2005	Dial Press Trade Paperback
16535	Strange Relations	Philip José Farmer	3.71	1416509348	9781416509349	eng	476	291	14	2/7/2006	Baen Books
16542	The Black Tower (Philip José Farmer's The Dungeon  #1)	Richard A. Lupoff,Bruce Coville,Philip José Farmer,Charles de Lint,Robin Wayne Bailey,Robert Gould	3.29	553273469	9780553273465	eng	339	515	19	7/1/1988	Spectra Books
16543	Dayworld (Dayworld #1)	Philip José Farmer	3.64	441140017	9780441140015	eng	258	1315	68	3/1/1986	Ace Books
16544	The Dungeon 2 (Philip José Farmer's The Dungeon  Omnibus Volume 2: Valley of Thunder,Lake of Fire)	Charles de Lint,Robin Wayne Bailey,Philip José Farmer	3.5	743458532	9780743458535	eng	608	50	0	5/1/2003	iBooks
16546	Pictures by J.R.R. Tolkien	J.R.R. Tolkien,Christopher Tolkien	4.47	395606489	9780395606483	eng	102	531	14	10/1/1992	Houghton Mifflin
16547	The J.R.R. Tolkien Handbook: A Comprehensive Guide to His Life  Writings  and World of Middle-Earth	Colin Duriez,Brian Sibley	3.72	801030145	9780801030147	en-US	316	32	2	11/1/2002	Baker Books
16555	Mr. Majeika and the School Trip	Humphrey Carpenter	3.85	141303352	9780141303352	eng	89	50	2	4/29/1999	Puffin
16556	The Infinite Plan	Isabel Allende	3.72	60924985	9780060924980	eng	384	7347	300	3/4/1994	Harper Perennial
16562	Ines of My Soul	Isabel Allende,Margaret Sayers Peden	3.93	61161578	9780061161575	eng	528	62	13	11/7/2006	Harper
16566	Selected Non-Fictions	Jorge Luis Borges,Suzanne Jill Levine,Esther Allen,Eliot Weinberger	4.43	140290117	9780140290110	eng	560	2059	90	11/1/2000	Penguin Books
16568	The Book of Imaginary Beings	Jorge Luis Borges,Margarita Guerrero,Peter Sís,Andrew Hurley	4.09	143039938	9780143039938	eng	236	5007	238	9/26/2006	Penguin Books
16569	Ficciones	Jorge Luis Borges,Gordon Botherston,Peter Hulme	4.45	1853995908	9781853995903	spa	232	90	4	12/9/1999	BCP/Duckworth Publishing
16570	This Craft of Verse	Jorge Luis Borges,Călin-Andrei Mihăilescu	4.32	674008200	9780674008205	eng	160	811	70	3/30/2002	Harvard University Press
16572	Doyle Brunson's Super System	Doyle Brunson,Mike Caro,David  Reese,Joey Hawthorne,David Sklansky,Bobby Baldwin	3.94	1580420818	9781580420815	eng	605	2080	73	12/31/2002	Cardoza
16575	Color Drawing: Design Drawing Skills and Techniques for Architects  Landscape Architects  and Interior Designers	Michael E. Doyle	4.26	471292451	9780471292456	eng	360	161	3	6/30/1999	Wiley
16580	The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World	Brian  Doyle,Mary Miller Doyle	4.01	870710931	9780870710933	eng	208	160	43	4/1/2006	Oregon State University Press
16593	The Coming of the Fairies	Arthur Conan Doyle,John M. Lynch	3.39	803266553	9780803266551	eng	189	208	38	10/1/2006	Bison Books
16595	Vampire Hunter D Volume 06: Pilgrimage of the Sacred and the Profane	Hideyuki Kikuchi,Yoshitaka Amano	4.1	1595821066	9781595821065	en-US	208	844	26	11/22/2006	Digital Manga Publishing / Dark Horse
16596	Vampire Hunter D Volume 05: The Stuff of Dreams	Hideyuki Kikuchi,Yoshitaka Amano	3.99	1595820949	9781595820945	en-US	208	1083	26	9/13/2006	Digital Manga Publishing / Dark Horse
16597	Demon Deathchase (Vampire Hunter D  #3)	Hideyuki Kikuchi,Yoshitaka Amano	4.02	1595820310	9781595820310	eng	211	1506	53	1/18/2006	Digital Manga Publishing / Dark Horse
16598	Vampire Hunter D Volume 04: Tale of the Dead Town	Hideyuki Kikuchi,Yoshitaka Amano	3.92	1595820930	9781595820938	en-US	205	1158	30	5/24/2006	Digital Manga Publishing / Dark Horse
16601	Vampire Hunter D Volume 07: Mysterious Journey to the North Sea - Part One	Hideyuki Kikuchi,Yoshitaka Amano	4.27	1595821074	9781595821072	en-US	209	1062	19	5/7/2007	Digital Manga Publishing / Dark Horse
16602	Coffin: The Art of Vampire Hunter D	Yoshitaka Amano	4.58	1595820612	9781595820617	eng	199	596	16	11/1/2006	Dark Horse Books
16604	Paradise Lost and Paradise Regained	John Milton,Christopher Ricks,Susanne Woods	4.08	451527925	9780451527929	en-US	357	329	29	11/1/2001	Signet Classics
16605	Paradise Lost	John Milton,Merritt Y. Hughes,David Scott Kastan	3.82	872207331	9780872207332	eng	427	328	37	9/15/2005	Hackett Publishing Company  Inc.
16609	Leviathan	Thomas Hobbes,Edwin M. Curley	3.7	872201775	9780872201774	eng	672	500	32	3/1/1994	Hackett Publishing Company  Inc.
16616	The Book of Leviathan	Peter Blegvad	4.16	1585670987	9781585670987	en-US	160	631	52	4/23/2001	Harry N. Abrams
16619	Democracy in America	Alexis de Tocqueville,Isaac Kramnick,Gerald Bevan	4.02	140447601	9780140447606	eng	992	18925	523	4/24/2003	Penguin Classics
16621	Democracy in America	Alexis de Tocqueville,Harvey Mansfield,Delba Winthrop	4.02	226805360	9780226805368	eng	722	390	40	4/1/2002	University of Chicago Press
16627	Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf	John     Kay,John Einarson	4.1	1550821083	9781550821086	eng	372	10	2	10/1/1994	Quarry Press
16630	Steppenwolf Theatre Company : Twenty-Five Years of an Actor's Theater	Victor Skrebneski	4.25	1570715831	9781570715839	eng	144	8	2	12/1/2000	Sourcebooks
16634	The Glass Bead Game	Hermann Hesse,Richard Winston,Clara Winston,Theodore Ziolkowski	4.11	312278497	9780312278496	eng	558	24967	934	12/6/2002	Picador
16640	The Sorrows of Young Werther	Johann Wolfgang von Goethe,Burton Pike,Edla Valdna	3.67	812969901	9780812969900	eng	149	45626	1721	2/8/2005	Modern Library
16641	The Sorrows of Young Werther and Selected Writings	Johann Wolfgang von Goethe,Catherine Hutter,Marcelle Clements	3.8	451529626	9780451529626	eng	255	971	38	7/5/2005	Signet Classics
16642	The Sorrows of Young Werther	Johann Wolfgang von Goethe,Nathan Haskell Dole,Thomas Carlyle,R. Dillon Boylan	3.67	159569045X	9781595690456	en-US	104	16	0	8/15/2006	MONDIAL
16647	The Dream Master	Roger Zelazny	3.64	575073438	9780575073432	eng	160	12	0	12/31/2010	Gollancz
16649	The Queen's Necklace	Teresa Edgerton	3.61	380789116	9780380789115	eng	592	99	14	7/3/2001	Harper Voyager
16653	Goblin Moon (The Goblin Moon Duology #1)	Teresa Edgerton	3.79	441294278	9780441294275	eng	293	244	36	2/1/1991	Ace
16654	The Work of the Sun (The Green Lion Trilogy #3)	Teresa Edgerton	4	441909116	9780441909117	eng	258	157	5	3/1/1990	Ace
16656	The Castle of  the Silver Wheel	Teresa Edgerton	3.94	441092756	9780441092758	eng	278	89	4	2/1/1993	Ace
16669	China and Japan (Myths and Legends)	Donald A. Mackenzie	3.52	517604469	9780517604465	eng	404	23	3	3/27/1988	Crescent
16670	A Madman Dreams of Turing Machines	Janna Levin	3.68	1400040302	9781400040308	eng	230	1136	180	8/22/2006	Alfred A. Knopf
16675	Turing and the Universal Machine: The Making of the Modern Computer	Jon Agar,Jon Turney	3.33	1840462507	9781840462500	eng	153	56	6	4/23/1997	Totem Books
16677	Ad Infinitum... The Ghost in Turing's Machine: Taking God Out of Mathematics and Putting the Body Back In. An Essay in Corporeal Semiotics	Brian Rotman	4.06	804721289	9780804721288	en-US	224	17	2	9/1/1993	Stanford University Press
